"user_id","email","first_name","last_name","age","gender","country","state_province","city","subscription_plan","subscription_start_date","is_active","monthly_spend","primary_device","household_size","created_at"
"user_04571","palmerjason@example.com","christina","reyes",52,"Unknown","USA","New York","Moorestad","Basic",2025-07-28,TRUE,3.03,"Laptop",3,2023-07-15
"user_04572","peter59@example.org","james","flores",37,"Male","USA","Missouri","Port Jeremytown","Premium",2024-03-18,TRUE,6.17,"Gaming Console",5,2022-11-23
"user_04573","reneepeterson@example.org","lisa","jacobson",27,"Female","Canada","Nova Scotia","Reesefurt","Premium",2022-11-04,FALSE,7.87,"Smart TV",2,2023-07-18
"user_04574","fwhite@example.org","william","lee",21,"Male","USA","Illinois","North Meganville","Standard",2025-06-22,TRUE,4.88,"Desktop",5,2024-05-27
"user_04575","richardsonsusan@example.org","jim","guzman",32,"Male","USA","Tennessee","Jennaside","Premium",2024-08-07,TRUE,19.33,"Gaming Console",2,2024-02-28
"user_04576","kathleen55@example.org","connie","mcguire",35,"Female","Canada","Prince Edward Island","Valentinebury","Premium",2023-08-16,TRUE,2.73,"Desktop",5,2023-12-13
"user_04577","andersonpamela@example.net","jennifer","holloway",46,"Female","USA","Texas","Mayhaven","Premium+",2024-02-25,TRUE,42.395,"Laptop",2,2024-08-08
"user_04578","hortonmichele@example.org","christopher","miller",36,"Male","Canada","Quebec","Walkershire","Standard",2024-02-26,TRUE,11.97,"Tablet",2,2024-06-25
"user_04579","jaclyn76@example.net","keith","alvarado",41,"Male","USA","Illinois","East Antonio","Basic",2025-01-22,TRUE,3.91,"Smart TV",2,2025-04-06
"user_04580","christopherwolfe@example.com","robert","nelson",35,"Female","Canada","Alberta","South Devon","Premium",2023-11-18,TRUE,23.23,"Desktop",2,2024-10-19
"user_04581","howardchapman@example.org","michael","greene",25,"Male","USA","Illinois","Burkeland","Standard",2025-03-31,TRUE,4.69,"Smart TV",5,2024-08-06
"user_04582","javierrobertson@example.com","chad","johnson",6,"Female","USA","Pennsylvania","Lake Marvinshire","Standard",2022-11-28,TRUE,32.97,"Desktop",2,2025-01-01
"user_04583","katherine24@example.net","carlos","doyle",44,"Other","Canada","Manitoba","West Michelle","Premium+",2023-09-18,TRUE,23.99,"Gaming Console",1,2023-11-29
"user_04584","ryan61@example.net","mary","travis",43,"Female","USA","Tennessee","West Kaitlinland","Premium+",2024-01-08,TRUE,21.7,"Gaming Console",5,2024-08-23
"user_04585","anthony88@example.net","james","wallace",29,"Female","USA","Pennsylvania","Christinastad","Standard",2023-02-15,TRUE,22.96,"Gaming Console",6,2023-08-29
"user_04586","jwade@example.org","charles","chavez",28,"Male","USA","New Jersey","Lake Scott","Premium",2023-07-14,TRUE,42.395,"Smart TV",4,2024-08-21
"user_04587","djackson@example.org","leonard","parsons",44,"Male","USA","New Jersey","West Chadside","Basic",2023-11-26,TRUE,15.39,"Smart TV",3,2024-08-29
"user_04588","lopezkevin@example.org","dennis","robinson",42,"Unknown","USA","Texas","East Jonathan","Premium+",2023-03-05,TRUE,16.63,"Mobile",4,2023-05-11
"user_04589","meadowsdavid@example.org","anthony","lewis",37,"Female","USA","Virginia","Port Valerieberg","Basic",2024-12-31,TRUE,3.86,"Laptop",1,2025-02-22
"user_04590","nicole40@example.com","james","berg",25,"Male","USA","Georgia","West Matthewhaven","Standard",2022-09-20,TRUE,15.89,"Laptop",5,2024-10-23
"user_04591","lisabanks@example.com","christina","sampson",30,"Female","Canada","Quebec","East Mary","Standard",2025-04-03,FALSE,25.57,"Smart TV",3,2023-03-17
"user_04592","kimberlylewis@example.org","christopher","joseph",49,"Female","USA","Texas","South Danielle","Premium",2025-07-26,FALSE,15.73,"Tablet",1,2024-05-06
"user_04593","iboyd@example.net","stacey","rios",33,"Male","USA","New York","Walterston","Premium+",2022-09-30,TRUE,19.43,"Tablet",2,2024-01-19
"user_04594","suttonterri@example.net","william","bauer",47,"Female","USA","Missouri","Jeremybury","Standard",2023-08-17,TRUE,12.96,"Smart TV",4,2024-07-06
"user_04595","ovaughan@example.net","shannon","rios",33,"Male","USA","Missouri","Port Jamesborough","Premium+",2025-02-28,FALSE,27.43,"Laptop",4,2023-11-09
"user_04596","bowerssamuel@example.org","jeffrey","suarez",19,"Female","USA","Illinois","New Coreymouth","Premium",2023-07-30,TRUE,4.25,"Desktop",2,2023-11-21
"user_04597","stacyrussell@example.org","dalton","benton",34,"Male","USA","Maryland","Jessicafort","Standard",2023-03-01,TRUE,16.74,"Tablet",4,2023-06-03
"user_04598","carolgraves@example.net","katherine","english",26,"Male","Canada","Alberta","West Melanie","Standard",2024-12-22,TRUE,10.38,"Mobile",3,2025-02-13
"user_04599","willie86@example.com","steven","johnson",40,"Other","USA","Texas","East Denise","Premium+",2022-08-13,FALSE,4.15,"Laptop",2,2024-06-20
"user_04600","melissa31@example.com","russell","spencer",26,"Male","USA","Washington","Gambleland","Premium",2024-03-19,TRUE,12.09,"Smart TV",6,2024-12-14
"user_04601","leachjoe@example.com","taylor","avery",51,"Male","USA","Arizona","South Jerry","Standard",2023-12-14,TRUE,21.88,"Laptop",6,2024-12-02
"user_04602","warnerpaige@example.net","richard","mitchell",46,"Male","USA","Ohio","Meyerside","Basic",2024-09-07,TRUE,1.28,"Desktop",3,2023-09-07
"user_04603","jerry87@example.net","susan","king",39,"Unknown","USA","Georgia","Dylanborough","Standard",2022-10-28,TRUE,10.04,"Tablet",4,2024-10-11
"user_04604","nataliedavis@example.org","michael","campbell",21,"Female","USA","Michigan","North Nicholas","Premium+",2024-07-24,TRUE,16.53,"Tablet",6,2024-04-09
"user_04605","palmerrandy@example.net","emily","brown",56,"Female","USA","Missouri","New Rachel","Basic",2023-02-14,TRUE,12.91,"Desktop",7,2025-04-10
"user_04606","mgoodman@example.org","ashley","greer",16,"Male","USA","Georgia","Port Tracy","Basic",2022-09-22,FALSE,4.62,"Gaming Console",2,2023-04-09
"user_04607","hallalison@example.net","robert","cabrera",47,"Female","USA","Georgia","Christopherfurt","Basic",2024-04-18,TRUE,9.74,"Tablet",3,2022-12-17
"user_04608","hallcarrie@example.net","jessica","lopez",57,"Female","USA","Indiana","East Lauraport","Standard",2023-02-04,TRUE,3.89,"Tablet",2,2024-09-09
"user_04609","madisonwalker@example.com","matthew","park",32,"Female","USA","Massachusetts","Gravesport","Premium+",2023-09-01,TRUE,6.12,"Desktop",6,2023-03-25
"user_04610","ryork@example.com","david","woods",21,"Male","Canada","Alberta","Taylorfort","Premium",2023-11-04,TRUE,26.86,"Smart TV",2,2023-01-19
"user_04611","ericsilva@example.net","brian","thompson",14,"Male","USA","Maryland","Port Christopherville","Standard",2024-09-28,FALSE,30.61,"Smart TV",4,2024-11-15
"user_04612","bfarmer@example.net","james","mayer",9,"Female","Canada","Manitoba","Lake Lindaport","Premium",2024-06-04,TRUE,14.86,"Smart TV",1,2024-03-27
"user_04613","glawson@example.com","diane","thomas",8,"Female","USA","Georgia","Wandamouth","Premium",2024-08-18,TRUE,2.84,"Desktop",3,2025-01-03
"user_04614","thicks@example.org","david","reynolds",16,"Male","Canada","Manitoba","Jonesshire","Premium",2025-03-20,TRUE,8.78,"Laptop",2,2023-05-14
"user_04615","npeterson@example.org","dylan","austin",43,"Other","Canada","Quebec","Garnershire","Standard",2023-08-21,TRUE,22.72,"Tablet",5,2024-12-10
"user_04616","latoyahernandez@example.net","nicole","carter",32,"Male","USA","Massachusetts","Port Richard","Standard",2024-12-27,TRUE,7.35,"Gaming Console",1,2023-01-28
"user_04617","sgarcia@example.com","joseph","huffman",34,"Female","Canada","Quebec","Louisshire","Standard",2024-02-17,TRUE,29.08,"Gaming Console",3,2022-11-13
"user_04618","xsmith@example.net","kristopher","thornton",60,"Female","Canada","Saskatchewan","Gonzalesborough","Standard",2024-02-08,TRUE,19.25,"Laptop",2,2023-06-01
"user_04619","jessicaayala@example.com","brandy","torres",23,"Female","USA","Ohio","Lake Angelafort","Premium+",2024-03-16,TRUE,12.84,"Laptop",2,2024-02-16
"user_04620","pattersontodd@example.net","samuel","mcgee",42,"Female","USA","California","Angelafurt","Standard",2024-09-25,FALSE,16.59,"Smart TV",2,2024-10-07
"user_04621","zthomas@example.com","linda","andrews",36,"Unknown","Canada","Quebec","Marshfurt","Premium",2022-11-24,TRUE,5.09,"Tablet",3,2023-02-09
"user_04622","jeremychase@example.org","cassandra","williams",23,"Unknown","USA","Wisconsin","Leslieland","Premium",2022-12-28,TRUE,2.96,"Tablet",2,2025-02-17
"user_04623","andersenanthony@example.org","taylor","turner",22,"Other","USA","Virginia","Edwardport","Premium",2022-09-29,TRUE,13.85,"Laptop",3,2025-04-06
"user_04624","floresamanda@example.net","lisa","johnson",49,"Male","USA","Ohio","Lake Wayne","Standard",2023-03-09,TRUE,8.34,"Smart TV",1,2025-05-17
"user_04625","lking@example.org","aaron","randolph",19,"Male","USA","Washington","Tinamouth","Premium+",2025-06-24,TRUE,3.21,"Mobile",2,2025-06-09
"user_04626","combsregina@example.com","beverly","kelly",40,"Female","Canada","Quebec","Zacharyhaven","Standard",2025-04-06,FALSE,19.8,"Mobile",1,2025-04-02
"user_04627","stephaniemartin@example.net","dawn","rodriguez",34,"Male","Canada","Ontario","Port Wendystad","Premium+",2025-07-16,FALSE,4.66,"Desktop",3,2023-04-11
"user_04628","murphydevon@example.com","connie","jenkins",31,"Male","USA","Arizona","Lake Carrieton","Premium",2023-03-02,TRUE,38.22,"Laptop",4,2025-02-16
"user_04629","andrealyons@example.net","amy","johnson",47,"Male","Canada","Ontario","Mooreton","Standard",2025-04-17,TRUE,22.41,"Tablet",2,2024-05-14
"user_04630","cbell@example.net","jerry","jimenez",26,"Male","Canada","Saskatchewan","Lauraborough","Standard",2022-11-29,TRUE,7.59,"Laptop",2,2024-06-25
"user_04631","delgadojohn@example.com","tristan","wilson",35,"Female","USA","Missouri","West Rodney","Premium+",2023-04-09,TRUE,12.36,"Laptop",5,2025-03-17
"user_04632","gracemartinez@example.com","kayla","fleming",9,"Female","Canada","Manitoba","Lake Elizabethmouth","Standard",2024-08-22,FALSE,27.16,"Gaming Console",4,2022-08-29
"user_04633","zoeshaffer@example.org","austin","reeves",47,"Male","USA","Florida","Arnoldview","Premium+",2024-01-01,TRUE,18.36,"Gaming Console",4,2022-11-06
"user_04634","pmccarthy@example.net","brandon","callahan",12,"Unknown","USA","Georgia","New Feliciamouth","Standard",2022-09-12,TRUE,21.38,"Gaming Console",4,2023-06-19
"user_04635","joshuahall@example.net","rachel","miller",30,"Male","USA","Florida","Allenfurt","Standard",2023-07-13,TRUE,7.43,"Desktop",6,2023-06-27
"user_04636","jchapman@example.com","curtis","greene",37,"Female","Canada","Alberta","Robertport","Premium",2024-09-09,TRUE,18.51,"Smart TV",4,2025-04-23
"user_04637","amymartin@example.net","kelly","thomas",41,"Other","USA","California","Lake Cindy","Basic",2023-07-11,TRUE,6.24,"Desktop",6,2024-07-09
"user_04638","mckayjoshua@example.org","alexa","goodwin",56,"Male","USA","Arizona","Port Erinfurt","Premium+",2024-05-17,TRUE,33.62,"Tablet",4,2024-09-05
"user_04639","cisnerosedward@example.net","carl","york",38,"Male","USA","Indiana","Port Hayley","Standard",2023-09-12,TRUE,20.29,"Laptop",1,2023-06-06
"user_04640","brandirios@example.net","alec","mcgee",41,"Female","Canada","Ontario","Cherylburgh","Standard",2022-08-17,TRUE,12.06,"Smart TV",3,2023-10-29
"user_04641","carlsoncynthia@example.net","heather","cox",44,"Female","USA","Michigan","Powersmouth","Premium",2023-09-05,FALSE,28.98,"Desktop",6,2023-05-28
"user_04642","corey21@example.org","andrea","burton",25,"Unknown","USA","Washington","Adamshire","Basic",2024-01-08,TRUE,9.88,"Gaming Console",2,2024-06-08
"user_04643","richardsonsophia@example.com","christopher","mcclure",38,"Male","USA","New Jersey","West Danielbury","Premium",2024-12-26,TRUE,20.81,"Smart TV",2,2024-10-01
"user_04644","harrissara@example.org","susan","wong",41,"Female","Canada","Quebec","Smithville","Standard",2023-11-11,TRUE,16.93,"Tablet",1,2025-05-04
"user_04645","andersonrichard@example.net","kayla","garza",42,"Other","USA","Texas","Ericshire","Standard",2022-09-07,TRUE,42.395,"Mobile",2,2022-12-30
"user_04646","bgreene@example.com","amanda","zhang",29,"Male","USA","North Carolina","Port Michael","Premium",2024-08-15,TRUE,8.12,"Tablet",2,2024-11-28
"user_04647","allisonbrandon@example.com","justin","wright",34,"Male","Canada","Quebec","Williamstown","Basic",2023-01-04,TRUE,17.96,"Smart TV",2,2025-03-01
"user_04648","james74@example.net","robert","donovan",44,"Male","Canada","Ontario","Hensleyview","Premium",2022-09-18,TRUE,16.96,"Smart TV",2,2025-02-27
"user_04649","vwhite@example.net","brenda","rose",22,"Male","USA","Ohio","Port Brian","Standard",2022-09-05,TRUE,9.05,"Desktop",3,2023-01-03
"user_04650","paulmills@example.com","james","watkins",35,"Female","USA","Arizona","Lake Frances","Standard",2024-09-15,TRUE,9.52,"Mobile",1,2023-01-01
"user_04651","tasha89@example.net","amber","sanchez",53,"Male","Canada","Newfoundland and Labrador","North Vanessa","Premium",2025-03-19,TRUE,12.84,"Gaming Console",2,2022-12-31
"user_04652","tsoto@example.com","james","west",38,"Female","USA","Texas","Dominguezfurt","Standard",2024-06-21,TRUE,9.58,"Smart TV",5,2022-11-25
"user_04653","tkhan@example.org","christopher","wilson",3,"Male","USA","Washington","West Kelsey","Standard",2023-04-26,FALSE,42.395,"Laptop",2,2023-12-17
"user_04654","maryperez@example.net","nicholas","lynn",51,"Male","USA","Pennsylvania","Russellport","Premium",2024-01-26,TRUE,1.82,"Gaming Console",1,2023-08-11
"user_04655","sfrye@example.org","jason","james",40,"Male","USA","Pennsylvania","Jacksonton","Basic",2022-09-07,FALSE,15.57,"Mobile",1,2025-02-20
"user_04656","donald55@example.net","richard","green",30,"Male","USA","Michigan","Roblesland","Standard",2023-10-26,TRUE,17.17,"Desktop",4,2025-07-24
"user_04657","jacqueline57@example.org","brandi","norris",27,"Male","Canada","Ontario","Brendaberg","Premium+",2022-10-04,TRUE,18.11,"Laptop",7,2022-10-29
"user_04658","mendozajason@example.com","robin","rodriguez",40,"Male","USA","Florida","Allentown","Premium",2024-04-09,TRUE,16.59,"Desktop",2,2023-10-23
"user_04659","leehenry@example.org","shirley","walsh",32,"Female","USA","Florida","Curtisfurt","Standard",2022-12-26,TRUE,18.11,"Tablet",7,2023-06-08
"user_04660","millerderek@example.org","brittney","johnson",34,"Other","Canada","Saskatchewan","Strongstad","Premium",2023-01-15,TRUE,35.96,"Mobile",1,2025-02-28
"user_04661","rayjoseph@example.org","rita","tran",35,"Female","Canada","Nova Scotia","Bonniechester","Standard",2025-04-06,TRUE,18.88,"Laptop",1,2023-05-21
"user_04662","bryanwilkinson@example.org","angela","jennings",11,"Female","USA","Tennessee","Montoyaborough","Basic",2023-08-07,TRUE,14.24,"Smart TV",2,2024-06-30
"user_04663","qgomez@example.org","brittany","spencer",25,"Male","USA","Tennessee","South Denise","Premium",2022-08-10,TRUE,9.82,"Smart TV",3,2023-06-13
"user_04664","hcole@example.net","kim","preston",58,"Female","USA","Ohio","South Victoriastad","Basic",2024-05-11,TRUE,6.91,"Tablet",5,2023-06-17
"user_04665","lsmith@example.com","jeffrey","jacobs",33,"Male","Canada","Ontario","East Blakeborough","Premium",2023-05-14,FALSE,2.67,"Tablet",3,2022-08-12
"user_04666","michelle42@example.org","tammy","gonzalez",36,"Male","Canada","Quebec","Lake Shawna","Standard",2023-12-31,TRUE,6.83,"Smart TV",6,2023-06-14
"user_04667","josephalvarado@example.net","david","banks",19,"Other","USA","Tennessee","Lake Dawn","Premium",2023-02-26,TRUE,4.86,"Smart TV",2,2024-05-01
"user_04668","turnerphillip@example.com","robert","jacobs",13,"Female","USA","Georgia","West Daniel","Basic",2024-12-23,FALSE,21.4,"Smart TV",4,2023-05-11
"user_04669","mcclainisabel@example.net","jodi","berg",35,"Female","Canada","Alberta","Harthaven","Standard",2025-07-31,TRUE,13.47,"Smart TV",1,2023-10-25
"user_04670","josephhart@example.com","antonio","patterson",42,"Female","USA","North Carolina","Clarkview","Standard",2025-05-05,TRUE,14.3,"Mobile",4,2022-09-29
"user_04671","nicholascarson@example.com","james","munoz",53,"Male","USA","Ohio","Wagnerfort","Premium",2022-10-19,TRUE,12.65,"Smart TV",1,2024-11-22
"user_04672","daniel25@example.org","robert","odonnell",35,"Unknown","USA","New Jersey","Lake Angelafort","Premium",2023-07-14,TRUE,6.37,"Smart TV",2,2024-03-07
"user_04673","sheilawheeler@example.com","robert","dickson",39,"Female","USA","Maryland","Sarahstad","Standard",2023-07-06,TRUE,15.75,"Tablet",3,2023-01-21
"user_04674","vbarry@example.org","jeremy","morris",40,"Female","USA","Washington","Port Brettland","Standard",2024-09-15,TRUE,9.94,"Smart TV",2,2025-06-05
"user_04675","tsoto@example.org","robert","zamora",44,"Female","USA","Ohio","Ashleymouth","Standard",2025-05-09,TRUE,42.395,"Gaming Console",2,2023-12-29
"user_04676","dsingleton@example.org","george","wise",67,"Other","USA","California","South Devin","Premium",2024-11-05,FALSE,10.17,"Desktop",4,2025-07-08
"user_04677","ann79@example.net","natalie","sanchez",51,"Unknown","USA","Ohio","Port Hannah","Basic",2024-05-22,FALSE,16.33,"Tablet",2,2023-10-15
"user_04678","cweber@example.com","jonathan","keller",39,"Male","USA","Missouri","Lisaburgh","Standard",2025-03-14,TRUE,14.04,"Gaming Console",2,2023-03-25
"user_04679","ycline@example.net","daniel","norris",30,"Female","Canada","Newfoundland and Labrador","Millertown","Basic",2023-10-08,TRUE,20.72,"Smart TV",1,2023-12-07
"user_04680","andersonjames@example.org","susan","marquez",48,"Female","Canada","Quebec","South Karla","Premium",2025-04-13,TRUE,8.1,"Gaming Console",2,2024-07-02
"user_04681","collinscole@example.net","linda","dorsey",31,"Female","USA","Missouri","Davisland","Basic",2024-01-11,TRUE,30.17,"Gaming Console",2,2022-11-23
"user_04682","johnsonsean@example.com","michelle","palmer",21,"Female","Canada","New Brunswick","East Scottland","Premium",2023-09-11,FALSE,24.04,"Tablet",3,2024-08-07
"user_04683","katherine87@example.net","amy","rodriguez",12,"Other","USA","Wisconsin","Watkinshaven","Premium",2024-02-07,TRUE,13.01,"Tablet",5,2023-12-26
"user_04684","heather99@example.com","gabriel","gonzalez",37,"Male","USA","Washington","Lake Taylorshire","Premium",2025-03-19,TRUE,18.13,"Laptop",3,2022-11-03
"user_04685","harrisamanda@example.com","sarah","chavez",39,"Female","USA","Indiana","South Annaborough","Standard",2024-02-18,TRUE,40.44,"Smart TV",7,2025-06-24
"user_04686","angelanelson@example.net","christopher","ferguson",31,"Unknown","USA","Washington","Port Shelleyland","Premium",2024-01-15,TRUE,6.02,"Tablet",4,2023-03-24
"user_04687","lauracalderon@example.org","cathy","ramirez",47,"Female","Canada","Ontario","Bowmanberg","Basic",2024-09-19,FALSE,10.77,"Smart TV",1,2024-08-15
"user_04688","matthew28@example.com","james","shaw",39,"Unknown","Canada","Quebec","Howellville","Standard",2025-02-18,TRUE,30.44,"Gaming Console",5,2024-05-29
"user_04689","lindseyhayden@example.net","keith","anthony",56,"Male","USA","Illinois","Royland","Basic",2025-05-24,TRUE,4.81,"Smart TV",2,2022-12-19
"user_04690","jasminemorrison@example.net","cheryl","hunt",27,"Female","USA","Florida","Port Joshua","Standard",2022-12-17,TRUE,0.72,"Tablet",2,2023-11-21
"user_04691","david56@example.org","craig","lee",27,"Male","USA","Michigan","Dodsonborough","Basic",2024-03-07,FALSE,9.7,"Smart TV",4,2023-06-18
"user_04692","megan53@example.org","shannon","carson",52,"Male","USA","Massachusetts","Rodriguezborough","Premium",2023-07-11,TRUE,9.23,"Mobile",3,2025-01-15
"user_04693","ashleypham@example.com","david","hall",53,"Female","USA","Massachusetts","Lake Rhonda","Standard",2024-06-25,TRUE,14.51,"Mobile",7,2025-05-09
"user_04694","scottwilliams@example.org","joshua","duarte",64,"Female","Canada","Saskatchewan","North Suzannehaven","Basic",2024-07-11,TRUE,23.74,"Laptop",2,2023-04-01
"user_04695","bridgetcole@example.net","debbie","morgan",54,"Female","USA","Ohio","Estradachester","Standard",2024-08-21,TRUE,9.23,"Mobile",2,2023-01-14
"user_04696","tracymorales@example.com","christopher","meyers",48,"Unknown","Canada","Nova Scotia","Webbberg","Standard",2024-08-30,TRUE,9.43,"Smart TV",2,2024-04-01
"user_04697","jameslee@example.net","julia","davenport",50,"Male","Canada","Nova Scotia","Jacquelineside","Standard",2023-12-01,TRUE,23.56,"Tablet",2,2023-05-13
"user_04698","rsanders@example.net","mary","johnson",67,"Male","USA","Ohio","Wagnerberg","Premium+",2023-07-09,TRUE,18.52,"Smart TV",7,2024-05-18
"user_04699","vhernandez@example.net","nicholas","phelps",34,"Female","Canada","Saskatchewan","West Michelle","Premium+",2024-07-11,TRUE,22.6,"Tablet",2,2025-04-06
"user_04700","brian38@example.org","andrew","montgomery",35,"Female","USA","Tennessee","Youngbury","Basic",2022-11-28,TRUE,8.87,"Laptop",2,2024-08-06
"user_04701","sfrank@example.net","briana","rios",25,"Female","Canada","Quebec","South Victoria","Standard",2023-09-14,TRUE,37.58,"Laptop",2,2025-04-06
"user_04702","lynnkimberly@example.com","thomas","lewis",35,"Other","USA","New Jersey","Jennifermouth","Premium+",2023-03-22,TRUE,5.05,"Mobile",1,2023-05-22
"user_04703","amandacampbell@example.org","angelica","smith",36,"Male","Canada","Nova Scotia","North Jacksonland","Premium",2023-12-02,TRUE,22.89,"Gaming Console",3,2024-07-18
"user_04704","along@example.org","matthew","burch",36,"Female","USA","Illinois","Lake Allison","Basic",2022-11-24,TRUE,42.395,"Mobile",2,2022-12-27
"user_04705","henry02@example.net","krista","stanton",32,"Male","Canada","Ontario","New Amanda","Premium",2023-07-17,TRUE,20.49,"Laptop",1,2024-04-09
"user_04706","tjensen@example.org","erik","davenport",34,"Male","USA","Maryland","Smithton","Standard",2022-08-23,TRUE,16.06,"Smart TV",3,2025-05-21
"user_04707","tara41@example.net","brian","howard",18,"Unknown","USA","Maryland","West Timothy","Premium",2024-04-28,TRUE,29.15,"Gaming Console",2,2023-07-19
"user_04708","powellheather@example.org","dennis","davis",45,"Male","Canada","Alberta","Hillville","Premium",2025-05-22,TRUE,22.09,"Smart TV",4,2024-07-04
"user_04709","radams@example.net","kevin","gutierrez",33,"Female","USA","Illinois","Port Mary","Basic",2023-12-12,TRUE,11.23,"Mobile",3,2023-01-31
"user_04710","michaelboyd@example.org","richard","willis",34,"Unknown","USA","Illinois","Smithstad","Standard",2024-07-09,TRUE,22.6,"Gaming Console",4,2022-11-26
"user_04711","gibbsjavier@example.com","wayne","baker",29,"Female","USA","Virginia","East Kathleen","Standard",2024-09-30,TRUE,16.5,"Gaming Console",3,2024-10-29
"user_04712","shawn41@example.net","mary","ramirez",35,"Female","Canada","Quebec","Lake Shirley","Premium",2023-04-21,FALSE,17.44,"Laptop",7,2024-10-28
"user_04713","gomezdiana@example.org","julie","scott",13,"Male","USA","New York","New Miguel","Premium",2023-03-30,TRUE,21.21,"Laptop",4,2023-11-07
"user_04714","georgejones@example.net","timothy","wiggins",22,"Male","Canada","Alberta","Boothbury","Premium",2023-04-03,TRUE,23.41,"Desktop",2,2024-09-22
"user_04715","bensonheather@example.org","cynthia","young",36,"Female","USA","Pennsylvania","Ronaldville","Standard",2023-03-28,TRUE,13.97,"Smart TV",2,2022-10-25
"user_04716","sarah30@example.org","karen","wall",31,"Female","USA","Wisconsin","East Jody","Standard",2025-04-20,TRUE,7.38,"Gaming Console",2,2025-06-15
"user_04717","sarameyer@example.com","hannah","nelson",38,"Female","USA","Pennsylvania","Fishertown","Premium",2024-05-09,TRUE,15.45,"Gaming Console",1,2024-11-30
"user_04718","jimbrown@example.com","michelle","newton",56,"Female","USA","Missouri","West Jacqueline","Standard",2023-10-08,TRUE,25.19,"Gaming Console",2,2024-01-03
"user_04719","thomas95@example.net","debra","james",37,"Female","Canada","Alberta","Toddfurt","Standard",2025-03-29,FALSE,25.45,"Mobile",3,2024-01-15
"user_04720","zclark@example.net","jeremy","jones",37,"Other","USA","Tennessee","South Ashleystad","Standard",2025-05-25,FALSE,18.85,"Desktop",2,2024-05-27
"user_04721","destrada@example.org","ronald","preston",24,"Male","USA","Indiana","West Kimberly","Premium",2024-01-10,TRUE,12.28,"Desktop",3,2024-01-13
"user_04722","qlee@example.net","dave","keller",57,"Male","USA","Washington","Spencerton","Standard",2025-07-08,FALSE,8.04,"Laptop",2,2023-09-05
"user_04723","harveybilly@example.com","joshua","martinez",46,"Female","USA","Indiana","South Monicafort","Premium",2024-04-24,FALSE,6.39,"Smart TV",2,2024-03-06
"user_04724","annewilliams@example.com","leah","palmer",32,"Male","Canada","Saskatchewan","New Mariaport","Standard",2022-09-05,TRUE,17.9,"Tablet",2,2022-11-25
"user_04725","qwright@example.com","rickey","moss",35,"Female","USA","Pennsylvania","Theodoreshire","Standard",2024-07-18,TRUE,18.66,"Laptop",1,2024-06-05
"user_04726","kendrasims@example.net","sean","frazier",29,"Other","Canada","New Brunswick","Lake Pamelastad","Premium",2025-02-22,FALSE,13.65,"Laptop",1,2024-01-10
"user_04727","xjohnson@example.net","rose","calhoun",36,"Female","USA","Washington","Port Ericafurt","Premium",2023-07-05,TRUE,8.83,"Tablet",4,2023-11-14
"user_04728","morganrebecca@example.org","katherine","kelly",25,"Male","USA","Virginia","Kellyland","Premium",2022-11-28,TRUE,3.47,"Mobile",5,2024-04-18
"user_04729","michael45@example.com","jason","gibson",41,"Female","Canada","Manitoba","Heathertown","Standard",2025-01-26,TRUE,23.86,"Desktop",3,2023-05-11
"user_04730","ejones@example.com","sharon","hammond",59,"Male","Canada","New Brunswick","North Mary","Standard",2024-04-20,TRUE,16.61,"Desktop",2,2025-04-07
"user_04731","eray@example.org","christopher","adams",22,"Female","USA","New Jersey","Corymouth","Basic",2025-04-06,TRUE,18.56,"Smart TV",5,2023-03-27
"user_04732","flemingvickie@example.com","joshua","bailey",21,"Female","USA","Wisconsin","South Juliefort","Premium",2023-05-02,TRUE,19.18,"Tablet",6,2024-08-11
"user_04733","amymoore@example.com","angela","james",48,"Female","USA","Missouri","Mccarthyhaven","Premium",2024-03-02,TRUE,23.48,"Smart TV",6,2025-04-07
"user_04734","robin43@example.com","julie","ashley",43,"Male","USA","Missouri","Vickiehaven","Premium",2025-03-20,TRUE,9.11,"Tablet",4,2024-05-09
"user_04735","ysimmons@example.net","timothy","anderson",41,"Male","Canada","Saskatchewan","West Elizabeth","Premium",2023-02-16,TRUE,8.86,"Tablet",3,2025-03-01
"user_04736","trevorortega@example.net","richard","adams",16,"Male","Canada","Ontario","Rosariostad","Premium",2023-12-29,TRUE,11.45,"Smart TV",1,2024-02-15
"user_04737","brian19@example.com","vanessa","perkins",17,"Female","Canada","Manitoba","Smithview","Standard",2025-08-01,FALSE,42.395,"Mobile",3,2024-05-07
"user_04738","nbenson@example.net","angela","hobbs",46,"Male","Canada","Ontario","Kimberlyview","Premium+",2024-06-01,TRUE,14.45,"Smart TV",1,2024-01-14
"user_04739","rodriguezdaniel@example.com","abigail","manning",30,"Other","Canada","Quebec","North Alexanderburgh","Premium",2022-11-30,TRUE,7.29,"Mobile",4,2022-12-27
"user_04740","joseph75@example.org","michael","powell",25,"Unknown","USA","Indiana","Lake David","Standard",2022-11-29,TRUE,23.48,"Desktop",3,2022-10-27
"user_04741","lindasalazar@example.net","jennifer","williams",39,"Male","USA","California","Millerport","Standard",2024-11-17,TRUE,42.395,"Smart TV",2,2025-07-17
"user_04742","ujames@example.net","brandy","rodriguez",14,"Female","USA","Illinois","Kaneborough","Standard",2023-01-17,TRUE,18.69,"Gaming Console",3,2024-10-22
